objectid,forest_cod,compartmen,subid,gis_area,lut,survey_yea,productive,const,mix_type,avg_spacin,estb_stems,ba_method,ba_date,dead_fall,dead_stand,dead_surve,comments,spp1,plantdate1,pyr1,pyrtype1,canopy1,yc1,yctype1,age1,mean_dbh1,stems1,height1,ba1,spp2,plantdate2,pyr2,pyrtype2,canopy2,yc2,yctype2,age2,mean_dbh2,stems2,height2,ba2,spp3,plantdate3,pyr3,pyrtype3,canopy3,yc3,yctype3,age3,mean_dbh3,stems3,height3,ba3,spp4,plantdate4,pyr4,pyrtype4,canopy4,yc4,yctype4,age4,mean_dbh4,stems4,height4,ba4,modifiedon,shape_star,shape_stle,com_sub
"14044",KK01,21057A,"8",1.200000000000000,CHF,"2018",100.000000000000000,NONE,,2.000000000000000,"0",OCULAR,2018-03-12,"0","0",Y,,SS,1993-09-30,"1993",E,100.000000000000000,"14",,"26",14.000000000000000,"2230",11.500000000000000,"34",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,11993.049743699999453,587.537078984999994,
"54242",TY12,43521C,"2",0.790000000000000,CHF,"2003",90.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,NS,1977-09-30,"1977",E,100.000000000000000,"18",,"42",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,7926.393707279999944,361.045518067999978,
"14045",KK01,21057A,"6",5.640000000000000,CHF,"2018",100.000000000000000,NONE,NINT,0.000000000000000,"0",PLOT,2018-03-21,"8","0",Y,,SS,2018-09-30,"2018",R,92.000000000000000,"24",N,"1",0.000000000000000,"0",0.000000000000000,"0",OC,1993-09-30,"1993",E,6.000000000000000,"0",,"26",0.000000000000000,"0",0.000000000000000,"0",BI,2018-09-30,"2018",E,2.000000000000000,"6",,"1",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,56353.062957800000731,1764.502856370000018,
"54243",TY12,43521C,"7",0.590000000000000,CHF,"1995",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SS,1981-09-30,"1981",E,70.000000000000000,"10",,"38",0.000000000000000,"0",0.000000000000000,"0",JL,1981-09-30,"1981",E,30.000000000000000,"6",,"38",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,5938.965972900000452,312.666384973999982,
"14046",TY12,21058S,"1",4.470000000000000,CHF,"2018",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2018-01-30,"0","0",Y,,SS,1998-09-30,"1998",E,100.000000000000000,"30",,"21",20.399999999999999,"1728",19.000000000000000,"56",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,44669.727996800000255,1741.983034589999988,
"54244",TY12,43521C,"5",5.230000000000000,CHF,"1995",80.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,1981-09-30,"1981",E,100.000000000000000,"14",,"38",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,52344.926147500002116,979.169956261000038,
"14047",TY12,21058S,"2",4.040000000000000,CHF,"2018",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2018-01-30,"0","0",Y,,NS,1998-09-30,"1998",E,100.000000000000000,"22",,"21",16.100000000000001,"1764",14.000000000000000,"36",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,40440.471282999998948,1141.913214610000068,
"54245",TY12,43521C,"9",4.500000000000000,CHF,"2001",70.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,1981-09-30,"1981",E,100.000000000000000,"12",,"38",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,44968.627441399999952,1192.886753880000015,
"14048",TY12,21058S,"3",0.370000000000000,SCRUB,"2018",0.000000000000000,OTHER,,0.000000000000000,"0",NONE,,"0","0",Y,,ASH,,"0",E,100.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,3729.271301270000095,249.857391877999987,
"54246",TY12,43521C,"10",1.810000000000000,CHF,"2001",100.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,LPS,1981-09-30,"1981",E,100.000000000000000,"16",,"38",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,18108.378295899998193,554.272473334999972,
"54247",TY12,43521C,"1",7.280000000000000,CHF,"2003",80.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SP,1977-09-30,"1977",E,95.000000000000000,"10",,"42",0.000000000000000,"0",0.000000000000000,"0",BI,1977-09-30,"1977",E,5.000000000000000,"0",,"42",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,72784.431854199996451,1152.603036839999959,
"14052",TY12,21060G,"3",3.800000000000000,CHF,"2014",95.000000000000000,NONE,INT,2.000000000000000,"1790",PLOT,2014-11-05,"0","0",Y,,NS,2008-09-30,"2008",R,97.000000000000000,"22",N,"11",0.000000000000000,"0",0.000000000000000,"0",ALD,1999-09-30,"1999",E,2.000000000000000,"0",,"20",0.000000000000000,"0",0.000000000000000,"0",OB,1999-09-30,"1999",E,1.000000000000000,"0",,"20",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,37986.273254400002770,840.341430779999996,
"54248",TY12,43521C,"4",2.790000000000000,CHF,"2007",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SS,1981-09-30,"1981",E,50.000000000000000,"6",T,"38",0.000000000000000,"0",0.000000000000000,"0",NS,1986-09-30,"1986",E,50.000000000000000,"8",T,"33",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,27853.014343300001201,763.221869405000007,
"14053",TY12,21060G,"1",9.020000000000000,CHF,"2014",95.000000000000000,NONE,INT,2.000000000000000,"0",PLOT,2014-11-05,"0","0",Y,,NS,1999-09-30,"1999",E,97.000000000000000,"22",,"20",14.100000000000000,"1853",9.800000000000001,"29",ALD,1999-09-30,"1999",E,2.000000000000000,"0",,"20",0.000000000000000,"31",0.000000000000000,"0",OB,1999-09-30,"1999",E,1.000000000000000,"0",,"20",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,90211.023101800004952,1244.647852580000063,
"54249",TY12,43521C,"6",1.210000000000000,BAREPL,"1988",0.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,MLA,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,12128.240356399999655,866.756603154999993,
"14054",TY12,21060G,"2",1.380000000000000,BHF,"2014",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2014-11-05,"0","0",Y,,ASH,1999-09-30,"1999",E,100.000000000000000,"4",,"20",10.600000000000000,"2550",10.800000000000001,"23",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,13771.591888400000244,486.441838352999980,
"54250",TY12,43521C,"11",2.160000000000000,CHF,"2014",80.000000000000000,NONE,,2.000000000000000,"0",PLOT,2014-09-06,"1","1",Y,,SS,1977-09-30,"1977",E,100.000000000000000,"14",,"42",24.000000000000000,"1485",18.399999999999999,"67",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,21573.085479699999269,629.165242402999979,
"14055",TY12,21061B,"1",4.030000000000000,FELLED,"2018",0.000000000000000,NONE,,0.000000000000000,"0",FDCFEL,2018-01-03,"0","0",Y,,,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,40295.342315699999745,921.672742736000032,
"54251",TY12,43521C,"8",2.520000000000000,CHF,"2001",90.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,LPS,1981-09-30,"1981",E,100.000000000000000,"16",,"38",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,25209.382812500000000,734.972012930000005,
"14056",TY12,21061B,"2",14.029999999999999,CHF,"2018",100.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2018-01-29,"0","0",Y,,SS,1999-09-30,"1999",E,96.000000000000000,"30",,"20",18.199999999999999,"1522",15.000000000000000,"40",BE,1999-09-30,"1999",E,2.000000000000000,"0",,"20",15.000000000000000,"300",10.000000000000000,"5",ASH,1999-09-30,"1999",E,1.000000000000000,"0",,"20",16.000000000000000,"300",11.000000000000000,"6",SAL,1999-09-30,"1999",E,1.000000000000000,"0",,"20",7.000000000000000,"500",5.000000000000000,"2",2018-07-03,140319.770324999990407,3072.196143289999782,
"54252",TY12,43521C,"3",3.080000000000000,FELLED,"2017",0.000000000000000,NONE,,0.000000000000000,"0",FDCFEL,2017-02-15,"1","1",Y,,,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,30808.112640399998782,849.693094137000003,
"14057",TY12,21061B,"4",4.270000000000000,CHF,"2018",100.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2018-01-29,"0","0",Y,,SS,1999-09-30,"1999",E,96.000000000000000,"30",,"20",19.500000000000000,"1226",15.500000000000000,"37",ASH,1999-09-30,"1999",E,4.000000000000000,"0",,"20",17.000000000000000,"700",11.000000000000000,"16",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,42682.448394799997914,854.104783419000000,
"54253",TY12,43522U,"1",12.990000000000000,FELLED,"2018",0.000000000000000,NONE,,0.000000000000000,"0",EOFELL,,"0","0",Y,EOFELL 01/05/2018,,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,129864.189545000001090,2335.519952539999849,
"14058",TY12,21061B,"5",5.470000000000000,CHF,"2018",100.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2018-01-29,"0","0",Y,,SS,2000-09-30,"2000",E,97.000000000000000,"30",,"19",19.199999999999999,"1295",14.699999999999999,"37",ASH,1999-09-30,"1999",E,3.000000000000000,"0",,"20",17.000000000000000,"500",11.000000000000000,"11",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,54725.852233899997373,1001.880160980000028,
"54254",TY12,43522U,"2",2.400000000000000,CHF,"2000",80.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SP,1978-09-30,"1978",E,95.000000000000000,"10",,"41",0.000000000000000,"0",0.000000000000000,"0",BI,1979-09-30,"1979",E,5.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,24001.553497299999435,851.880815782000013,
"14059",TY12,21061B,"6",1.620000000000000,CHF,"2018",90.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2018-01-29,"0","0",Y,,JL,2000-09-30,"2000",E,90.000000000000000,"12",,"19",15.699999999999999,"1038",11.800000000000001,"20",ASH,1999-09-30,"1999",E,5.000000000000000,"0",,"20",10.000000000000000,"1600",9.000000000000000,"13",SYC,1999-09-30,"1999",E,3.000000000000000,"0",,"20",18.000000000000000,"100",10.000000000000000,"3",OB,1999-09-30,"1999",E,2.000000000000000,"0",,"20",16.000000000000000,"100",11.000000000000000,"2",2018-07-03,16179.604858400000012,532.489782719000004,
"54255",TY12,43522U,"3",0.710000000000000,MHF,"2012",45.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2012-11-05,"0","0",Y,,NS,1997-09-30,"1997",E,50.000000000000000,"22",,"22",12.000000000000000,"900",8.000000000000000,"10",SS,1997-09-30,"1997",E,23.000000000000000,"22",,"22",12.000000000000000,"400",8.000000000000000,"5",SAL,1997-09-30,"1997",E,27.000000000000000,"0",,"22",9.000000000000000,"500",6.700000000000000,"3",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,7069.795410159999847,529.725410046999968,
"14060",TY12,21061B,"3",1.070000000000000,FELLED,"2018",0.000000000000000,NONE,,0.000000000000000,"0",FDCFEL,2018-01-29,"0","0",Y,,,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,10705.122161900000719,464.860448135000013,
"54256",TY12,43522U,"5",1.710000000000000,CHF,"2000",80.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,1979-09-30,"1979",E,100.000000000000000,"12",,"40",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,17084.532592799998383,571.265753183000015,
"14061",TY12,21061B,"7",1.060000000000000,BHF,"2018",100.000000000000000,NONE,INT,2.000000000000000,"0",PLOT,2018-01-29,"0","0",Y,,SAL,1999-09-30,"1999",E,69.000000000000000,"4",,"20",13.000000000000000,"400",6.000000000000000,"5",BHN,1999-09-30,"1999",E,26.000000000000000,"4",,"20",14.000000000000000,"150",5.000000000000000,"2",BE,1999-09-30,"1999",E,3.000000000000000,"0",,"20",18.000000000000000,"20",9.000000000000000,"1",ASH,1999-09-30,"1999",E,2.000000000000000,"0",,"20",20.000000000000000,"10",10.000000000000000,"0",2018-07-03,10555.811645499999941,914.991984008000031,
"54257",TY12,43522U,"4",0.880000000000000,CHF,"2000",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SP,1978-09-30,"1978",E,95.000000000000000,"12",,"41",0.000000000000000,"0",0.000000000000000,"0",BI,1979-09-30,"1979",E,5.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,8817.487701419999212,395.452893790000019,
"14062",TY12,21061B,"8",0.350000000000000,BAREPL,"2018",0.000000000000000,ESB,,0.000000000000000,"0",PLOT,2018-01-29,"0","0",Y,,,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,3508.608947749999970,259.686685371999999,
"54258",TY12,43522U,"6",0.190000000000000,BHF,"2015",100.000000000000000,NONE,INT,2.000000000000000,"0",PLOT,2015-07-22,"1","2",Y,,BI,1978-09-30,"1978",E,99.000000000000000,"4",,"41",13.000000000000000,"2000",14.800000000000001,"27",OB,1979-09-30,"1979",E,1.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,1885.610717770000065,219.071336922000000,
"14063",TY12,21062T,"6",3.450000000000000,CHF,"2017",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2017-05-24,"0","0",Y,,SS,1999-09-30,"1999",E,100.000000000000000,"24",,"20",20.000000000000000,"1451",12.000000000000000,"46",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,34516.960723900003359,847.532305174000044,
"54259",TY12,43523P,"4",0.720000000000000,CHF,"2000",90.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SP,1978-09-30,"1978",E,100.000000000000000,"10",,"41",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,7194.649841309999829,333.186148752000008,
"14064",TY12,21062T,"3",2.290000000000000,CHF,"2017",100.000000000000000,NONE,NINT,0.000000000000000,"0",FDCPLT,,"0","0",Y,,SS,2017-09-30,"2017",R,95.000000000000000,"24",N,"2",0.000000000000000,"0",0.000000000000000,"0",ALD,2017-09-30,"2017",R,5.000000000000000,"0",,"2",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,22871.787383999999292,594.315653507999968,
"54260",TY12,43523P,"6",0.190000000000000,BHF,"2015",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2015-07-22,"0","0",Y,,BI,1978-09-30,"1978",E,100.000000000000000,"4",,"41",14.500000000000000,"1500",14.000000000000000,"25",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,1853.510559079999894,179.474428942000003,
"14065",TY12,21062T,"1",3.290000000000000,CHF,"2017",100.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2017-05-30,"0","0",N,,NS,1999-09-30,"1999",E,90.000000000000000,"22",,"20",17.000000000000000,"1687",11.300000000000001,"38",ASH,1999-09-30,"1999",E,10.000000000000000,"0",,"20",10.000000000000000,"2000",9.800000000000001,"16",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,32927.253112799997325,1001.720165739999970,
"54261",TY12,43523P,"3",3.110000000000000,CHF,"2015",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2015-07-22,"0","0",Y,,SS,1978-09-30,"1978",E,100.000000000000000,"16",,"41",19.600000000000001,"1429",17.199999999999999,"43",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,31143.467163099998288,1013.482220119999965,
"14066",TY12,21062T,"5",1.200000000000000,CHF,"2017",100.000000000000000,NONE,,2.000000000000000,"0",PLOT,2017-05-24,"0","0",Y,,NS,1999-09-30,"1999",E,100.000000000000000,"22",,"20",15.000000000000000,"1887",10.500000000000000,"33",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,11964.124664299999495,463.044996807000018,
"54262",TY12,43523P,"1",8.160000000000000,CHF,"2000",90.000000000000000,NONE,,0.000000000000000,"0",NONE,,"0","0",N,,SS,1978-09-30,"1978",E,100.000000000000000,"10",,"41",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,81596.910644500007038,1781.782654139999977,
"14067",TY12,21062T,"7",1.650000000000000,CHF,"2017",100.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2017-05-30,"0","0",Y,,NS,1999-09-30,"1999",E,90.000000000000000,"22",,"20",15.000000000000000,"2664",11.800000000000001,"47",ASH,1999-09-30,"1999",E,10.000000000000000,"0",,"20",13.000000000000000,"1850",11.500000000000000,"25",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,16481.096099900001718,527.061019031999990,
"54263",TY12,43523P,"2",0.850000000000000,CHF,"2000",90.000000000000000,NONE,INT,0.000000000000000,"0",NONE,,"0","0",N,,SP,1978-09-30,"1978",E,86.000000000000000,"10",,"41",0.000000000000000,"0",0.000000000000000,"0",BI,1979-09-30,"1979",E,5.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",SS,1979-09-30,"1979",E,9.000000000000000,"0",,"40",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,8526.891998290000629,562.424613968000017,
"14068",TY12,21062T,"2",14.949999999999999,CHF,"2017",100.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2017-05-30,"0","0",Y,,SS,1999-09-30,"1999",E,98.000000000000000,"30",,"20",18.000000000000000,"1493",14.000000000000000,"38",ASH,1999-09-30,"1999",E,2.000000000000000,"0",,"20",10.000000000000000,"2000",9.800000000000001,"16",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,149531.507416000007652,1712.406469380000090,
"54264",TY12,43523P,"5",1.010000000000000,CHF,"2012",30.000000000000000,NONE,NINT,2.000000000000000,"0",PLOT,2012-11-05,"0","0",Y,,SS,1978-09-30,"1978",E,80.000000000000000,"16",,"41",19.699999999999999,"500",17.699999999999999,"15",SAL,1978-09-30,"1978",E,20.000000000000000,"4",,"41",9.000000000000000,"150",6.500000000000000,"1",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,10083.880920400000832,395.501376997000023,
"14069",TY12,21062T,"4",0.650000000000000,BHF,"2018",85.000000000000000,RIPA,,0.000000000000000,"0",FDCPLT,,"0","0",Y,,ALD,2017-09-30,"2017",R,100.000000000000000,"6",N,"2",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,6485.470855710000251,324.760868964999986,
"54265",TY12,43524K,"9",3.230000000000000,CHF,"2003",90.000000000000000,NONE,,2.000000000000000,"0",NONE,,"0","0",N,,LPS,1999-09-30,"1999",W,100.000000000000000,"18",N,"20",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",,,"0",,0.000000000000000,"0",,"0",0.000000000000000,"0",0.000000000000000,"0",2018-07-03,32307.088714599998639,1005.026261470000009,
